RowID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Profit,Payment Mode
7911,CA-2019-149762,03-12-2019,07-12-2019,Standard Class,RD-19720,OFF-ST-10001558,48.72,3,7.308,Online
730,US-2019-150861,03-12-2019,06-12-2019,First Class,EG-13900,OFF-ST-10004634,33.63,3,10.089,Online
5831,CA-2019-122063,03-12-2019,07-12-2019,Standard Class,MM-17920,FUR-CH-10004754,29.98,1,8.0946,COD
7910,CA-2019-149762,03-12-2019,07-12-2019,Standard Class,RD-19720,OFF-AR-10001662,21.92,8,5.9184,Online
4199,US-2019-161683,03-12-2019,08-12-2019,Standard Class,CJ-12010,OFF-BI-10001072,18.192,4,-14.5536,Online
732,US-2019-150861,03-12-2019,06-12-2019,First Class,EG-13900,OFF-LA-10001317,6.3,2,3.024,COD
1534,CA-2019-139885,04-12-2019,08-12-2019,Standard Class,EB-13840,OFF-ST-10003324,212.88,6,0.0,COD
1228,CA-2019-126004,04-12-2019,05-12-2019,First Class,BM-11140,OFF-ST-10000676,193.86,2,11.6316,COD
1227,CA-2019-126004,04-12-2019,05-12-2019,First Class,BM-11140,OFF-ST-10001418,182.94,3,3.6588,Online
1223,CA-2019-126004,04-12-2019,05-12-2019,First Class,BM-11140,FUR-FU-10001602,113.79,3,20.4822,Online
5778,CA-2019-112060,04-12-2019,09-12-2019,Standard Class,KT-16465,OFF-PA-10000994,104.85,1,50.328,COD
1224,CA-2019-126004,04-12-2019,05-12-2019,First Class,BM-11140,TEC-AC-10001432,78.15,1,34.386,Online
1226,CA-2019-126004,04-12-2019,05-12-2019,First Class,BM-11140,OFF-PA-10001685,40.56,4,19.8744,COD
5777,CA-2019-105277,04-12-2019,08-12-2019,Standard Class,LM-17065,OFF-BI-10000301,15.528,3,5.823,Online
1225,CA-2019-126004,04-12-2019,05-12-2019,First Class,BM-11140,OFF-BI-10004656,1.728,1,0.6048,Online
150,CA-2019-114489,05-12-2019,09-12-2019,Standard Class,JE-16165,FUR-CH-10000454,951.84,8,585.552,Online
5060,CA-2019-109722,05-12-2019,07-12-2019,Second Class,TP-21130,TEC-PH-10000560,699.98,2,195.9944,COD
5061,CA-2019-109722,05-12-2019,07-12-2019,Second Class,TP-21130,OFF-ST-10000060,584.82,9,70.1784,Online
3593,CA-2019-108434,05-12-2019,07-12-2019,Second Class,JG-15160,OFF-ST-10002615,465.18,3,120.9468,Online
14,CA-2019-161389,05-12-2019,10-12-2019,Standard Class,IM-15070,OFF-BI-10003656,407.976,3,132.5922,Online
148,CA-2019-114489,05-12-2019,09-12-2019,Standard Class,JE-16165,TEC-PH-10000215,384.45,11,103.8015,Online
3009,CA-2019-124772,05-12-2019,06-12-2019,First Class,JG-15160,FUR-FU-10004748,191.82,3,74.8098,Online
151,CA-2019-114489,05-12-2019,09-12-2019,Standard Class,JE-16165,OFF-BI-10002735,171.55,5,80.6285,Online
149,CA-2019-114489,05-12-2019,09-12-2019,Standard Class,JE-16165,TEC-PH-10001448,149.97,3,5.9988,Online
9967,CA-2019-146374,05-12-2019,10-12-2019,Second Class,HE-14800,OFF-EN-10004483,109.69,7,51.5543,Online
4185,CA-2019-143749,05-12-2019,07-12-2019,First Class,AG-10300,FUR-BO-10002853,81.94,1,20.485,COD
4597,CA-2019-140564,05-12-2019,10-12-2019,Second Class,TC-21475,OFF-AR-10000034,33.92,8,13.2288,Online
9965,CA-2019-146374,05-12-2019,10-12-2019,Second Class,HE-14800,FUR-FU-10002671,13.4,1,6.432,Online
6872,CA-2019-145009,05-12-2019,08-12-2019,Second Class,RF-19345,OFF-LA-10004853,11.952,3,3.8844,Online
9966,CA-2019-146374,05-12-2019,10-12-2019,Second Class,HE-14800,OFF-PA-10000349,4.98,1,2.3406,Online
8776,CA-2019-163636,05-12-2019,09-12-2019,Second Class,MP-18175,OFF-AR-10001547,3.536,2,0.3094,COD
8569,CA-2019-162390,06-12-2019,12-12-2019,Standard Class,DP-13105,OFF-BI-10004318,968.744,7,314.8418,COD
8571,CA-2019-162390,06-12-2019,12-12-2019,Standard Class,DP-13105,TEC-CO-10004202,479.984,2,89.997,COD
9980,US-2019-103674,06-12-2019,10-12-2019,Standard Class,AP-10720,OFF-BI-10002026,437.472,14,153.1152,COD
2935,US-2019-169040,06-12-2019,12-12-2019,Standard Class,GT-14710,TEC-PH-10002834,431.976,3,26.9985,COD
9974,US-2019-103674,06-12-2019,10-12-2019,Standard Class,AP-10720,TEC-PH-10004080,271.96,5,27.196,Online
9977,US-2019-103674,06-12-2019,10-12-2019,Standard Class,AP-10720,TEC-PH-10002496,249.584,2,31.198,Online
2938,US-2019-169040,06-12-2019,12-12-2019,Standard Class,GT-14710,OFF-PA-10001736,248.08,7,116.5976,Online
8570,CA-2019-162390,06-12-2019,12-12-2019,Standard Class,DP-13105,OFF-BI-10001721,222.352,13,77.8232,Online
2939,US-2019-169040,06-12-2019,12-12-2019,Standard Class,GT-14710,OFF-PA-10000482,189.7,5,89.159,Online
2934,US-2019-169040,06-12-2019,12-12-2019,Standard Class,GT-14710,TEC-PH-10002310,156.792,1,13.7193,COD
2940,US-2019-169040,06-12-2019,12-12-2019,Standard Class,GT-14710,OFF-BI-10001658,59.808,3,19.4376,Online
2937,US-2019-169040,06-12-2019,12-12-2019,Standard Class,GT-14710,OFF-BI-10001636,47.208,7,15.3426,Online
2936,US-2019-169040,06-12-2019,12-12-2019,Standard Class,GT-14710,OFF-EN-10000927,35.89,1,16.1505,COD
1133,US-2019-114776,06-12-2019,07-12-2019,First Class,GG-14650,OFF-PA-10004100,19.44,3,9.3312,COD
9975,US-2019-103674,06-12-2019,10-12-2019,Standard Class,AP-10720,OFF-AR-10004752,18.69,7,5.2332,Online
9978,US-2019-103674,06-12-2019,10-12-2019,Standard Class,AP-10720,OFF-FA-10003467,13.86,7,0.0,Online
9979,US-2019-103674,06-12-2019,10-12-2019,Standard Class,AP-10720,OFF-BI-10003727,13.376,4,4.6816,COD
9976,US-2019-103674,06-12-2019,10-12-2019,Standard Class,AP-10720,OFF-PA-10000743,13.36,2,6.4128,COD
3481,CA-2019-131289,08-12-2019,14-12-2019,Standard Class,SP-20620,FUR-TA-10003954,1421.664,6,-195.4788,Online
36,CA-2019-117590,08-12-2019,10-12-2019,First Class,GH-14485,TEC-PH-10004977,97.544,7,123.4737,Online
9163,CA-2019-160108,08-12-2019,12-12-2019,Standard Class,AG-10900,FUR-CH-10002335,680.01,3,176.8026,COD
9162,CA-2019-160108,08-12-2019,12-12-2019,Standard Class,AG-10900,FUR-BO-10003450,405.86,7,32.4688,Online
5591,CA-2019-115224,08-12-2019,11-12-2019,Second Class,DB-13615,OFF-ST-10003816,352.38,2,81.0474,Online
5747,CA-2019-113733,08-12-2019,12-12-2019,Standard Class,LH-16900,TEC-PH-10002496,249.584,2,31.198,COD
37,CA-2019-117590,08-12-2019,10-12-2019,First Class,GH-14485,FUR-FU-10003664,190.92,5,-147.963,COD
1299,CA-2019-134425,08-12-2019,12-12-2019,Second Class,QJ-19255,TEC-PH-10003555,114.95,5,2.299,Online
5748,CA-2019-113733,08-12-2019,12-12-2019,Standard Class,LH-16900,TEC-AC-10002473,68.112,3,17.8794,Online
3480,CA-2019-131289,08-12-2019,14-12-2019,Standard Class,SP-20620,OFF-PA-10003363,45.36,7,21.7728,Online
5590,CA-2019-115224,08-12-2019,11-12-2019,Second Class,DB-13615,OFF-ST-10000615,34.05,3,9.534,Online
5749,CA-2019-113733,08-12-2019,12-12-2019,Standard Class,LH-16900,TEC-AC-10004877,16.56,3,-2.484,Online
3104,CA-2019-124562,08-12-2019,12-12-2019,Standard Class,JP-16135,OFF-BI-10001267,12.957,7,-9.5018,Online
8441,CA-2019-158302,08-12-2019,12-12-2019,Second Class,JB-16045,OFF-PA-10002615,10.584,3,3.4398,Online
3479,CA-2019-131289,08-12-2019,14-12-2019,Standard Class,SP-20620,OFF-AR-10003056,8.56,2,2.4824,COD
8555,CA-2019-102092,09-12-2019,11-12-2019,First Class,PM-18940,FUR-TA-10002530,1056.86,7,158.529,Online
6711,CA-2019-149503,09-12-2019,12-12-2019,First Class,SP-20650,OFF-BI-10002133,273.92,8,99.296,COD
1313,CA-2019-141082,09-12-2019,13-12-2019,Standard Class,FM-14380,OFF-LA-10001474,122.12,4,56.1752,COD
3258,US-2019-161844,09-12-2019,14-12-2019,Second Class,DK-12835,FUR-TA-10001676,79.974,3,-29.3238,COD
3741,CA-2019-133340,09-12-2019,13-12-2019,Standard Class,LH-17155,OFF-AP-10002311,61.929,1,23.3954,Online
23,CA-2019-137330,09-12-2019,13-12-2019,Standard Class,KB-16585,OFF-AP-10001492,60.34,7,15.6884,Online
3740,CA-2019-133340,09-12-2019,13-12-2019,Standard Class,LH-17155,TEC-AC-10001109,59.98,2,25.1916,COD
4752,CA-2019-159989,09-12-2019,13-12-2019,Standard Class,EB-13870,TEC-PH-10000169,40.68,3,-9.153,Online
4980,US-2019-131114,09-12-2019,13-12-2019,Second Class,RW-19630,OFF-SU-10001664,20.568,3,1.5426,Cards
22,CA-2019-137330,09-12-2019,13-12-2019,Standard Class,KB-16585,OFF-AR-10000246,19.46,7,5.0596,Online
4982,US-2019-131114,09-12-2019,13-12-2019,Second Class,RW-19630,TEC-AC-10000199,19.04,4,-1.428,Online
3739,CA-2019-133340,09-12-2019,13-12-2019,Standard Class,LH-17155,TEC-PH-10003988,10.9,1,3.052,Cards
2033,CA-2019-128923,09-12-2019,13-12-2019,Standard Class,GB-14530,OFF-PA-10002250,9.392,2,3.2872,COD
2034,CA-2019-128923,09-12-2019,13-12-2019,Standard Class,GB-14530,OFF-AR-10000475,9.328,1,0.8162,Cards
4981,US-2019-131114,09-12-2019,13-12-2019,Second Class,RW-19630,OFF-AP-10003971,4.356,2,-11.7612,Cards
1312,CA-2019-141082,09-12-2019,13-12-2019,Standard Class,FM-14380,OFF-LA-10001404,3.69,1,1.7343,COD
3259,US-2019-161844,09-12-2019,14-12-2019,Second Class,DK-12835,OFF-BI-10003712,2.946,2,-2.0622,Cards
3940,US-2019-143448,10-12-2019,10-12-2019,Same Day,MH-17455,FUR-CH-10003379,1424.9,5,356.225,COD
7618,CA-2019-144309,10-12-2019,16-12-2019,Standard Class,CM-12235,OFF-BI-10003656,679.96,5,220.987,Cards
254,CA-2019-146941,10-12-2019,13-12-2019,First Class,DL-13315,OFF-EN-10003296,361.92,4,162.864,COD
250,CA-2019-154739,10-12-2019,15-12-2019,Second Class,LH-17155,FUR-CH-10002965,321.568,2,28.1372,Online
2192,CA-2019-128412,10-12-2019,17-12-2019,Standard Class,AP-10915,OFF-BI-10001718,153.552,3,51.8238,Cards
2194,CA-2019-128412,10-12-2019,17-12-2019,Standard Class,AP-10915,OFF-PA-10001125,123.92,4,55.764,COD
253,CA-2019-146941,10-12-2019,13-12-2019,First Class,DL-13315,OFF-ST-10001228,80.58,6,22.5624,Cards
5525,CA-2019-147123,10-12-2019,12-12-2019,First Class,SJ-20125,OFF-PA-10000575,80.28,12,36.9288,Cards
2193,CA-2019-128412,10-12-2019,17-12-2019,Standard Class,AP-10915,OFF-AP-10002082,65.34,3,22.869,COD
8188,CA-2019-127194,10-12-2019,16-12-2019,Standard Class,BW-11110,OFF-PA-10000659,62.82,9,29.5254,Cards
2196,CA-2019-128412,10-12-2019,17-12-2019,Standard Class,AP-10915,TEC-AC-10003038,44.75,5,8.5025,Cards
2195,CA-2019-128412,10-12-2019,17-12-2019,Standard Class,AP-10915,OFF-AP-10000252,35.1,3,12.285,COD
7617,CA-2019-144309,10-12-2019,16-12-2019,Standard Class,CM-12235,OFF-PA-10001776,18.54,2,8.7138,COD
9874,CA-2019-100587,10-12-2019,14-12-2019,Standard Class,SL-20155,OFF-PA-10004609,6.48,1,3.1104,Online
55,CA-2019-105816,11-12-2019,17-12-2019,Standard Class,JM-15265,TEC-PH-10002447,1029.95,5,298.6855,Cards
7058,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,FUR-TA-10004619,892.136,7,111.517,COD
5996,CA-2019-162187,11-12-2019,11-12-2019,Same Day,NS-18640,FUR-CH-10003298,458.43,5,-137.529,Cards
6185,CA-2019-143609,11-12-2019,13-12-2019,First Class,DB-13270,FUR-CH-10004218,403.92,5,25.245,Online
5997,CA-2019-162187,11-12-2019,11-12-2019,Same Day,NS-18640,OFF-AP-10000576,387.136,4,24.196,Cards
7055,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,FUR-CH-10003774,363.92,5,-31.843,COD
5998,CA-2019-162187,11-12-2019,11-12-2019,Same Day,NS-18640,FUR-TA-10003008,328.59,3,-147.8655,Cards
651,CA-2019-160745,11-12-2019,16-12-2019,Second Class,AR-10825,TEC-AC-10001142,316.0,4,31.6,Cards
650,CA-2019-160745,11-12-2019,16-12-2019,Second Class,AR-10825,TEC-PH-10003273,302.376,3,22.6782,Cards
633,US-2019-135720,11-12-2019,13-12-2019,Second Class,FM-14380,TEC-PH-10002103,300.768,4,30.0768,Online
631,US-2019-135720,11-12-2019,13-12-2019,Second Class,FM-14380,OFF-ST-10001963,243.384,3,-51.7191,Cards
7051,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,OFF-BI-10004593,209.6,5,68.12,Online
7057,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,OFF-BI-10004001,122.688,9,39.8736,Online
7054,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,TEC-AC-10000057,119.96,4,25.1916,COD
632,US-2019-135720,11-12-2019,13-12-2019,Second Class,FM-14380,TEC-AC-10001267,119.8,5,29.95,COD
1136,US-2019-148803,11-12-2019,11-12-2019,Same Day,LR-16915,OFF-ST-10001476,85.224,3,7.4571,Cards
7060,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,OFF-AP-10001469,83.42,2,24.1918,COD
9696,US-2019-151260,11-12-2019,14-12-2019,First Class,SC-20695,OFF-AP-10002892,73.536,4,9.192,Online
5994,CA-2019-162187,11-12-2019,11-12-2019,Same Day,NS-18640,OFF-ST-10001558,64.96,5,-4.06,Online
7059,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,OFF-ST-10000636,50.22,3,2.0088,Online
7056,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,OFF-BI-10002824,35.808,3,11.19,Online
7053,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,OFF-PA-10000241,30.98,1,13.941,Cards
7052,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,OFF-AR-10000914,23.32,2,6.0632,Online
54,CA-2019-105816,11-12-2019,17-12-2019,Standard Class,JM-15265,OFF-FA-10000304,15.26,7,6.2566,COD
649,CA-2019-160745,11-12-2019,16-12-2019,Second Class,AR-10825,FUR-FU-10001935,14.8,4,6.068,COD
5995,CA-2019-162187,11-12-2019,11-12-2019,Same Day,NS-18640,OFF-SU-10004782,13.52,2,1.69,Online
1603,US-2019-132857,11-12-2019,17-12-2019,Standard Class,CA-12775,OFF-AR-10003251,6.672,3,1.668,Online
7061,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,OFF-BI-10002897,5.872,2,2.1286,Cards
4574,CA-2019-139395,12-12-2019,18-12-2019,Standard Class,MG-17650,TEC-PH-10002103,657.93,7,184.2204,Online
4036,US-2019-108777,12-12-2019,12-12-2019,Same Day,JM-15655,TEC-AC-10002567,383.952,6,76.7904,Cards
5577,CA-2019-136686,12-12-2019,16-12-2019,Standard Class,RF-19840,FUR-FU-10004864,383.64,6,122.7648,COD
5251,US-2019-169369,12-12-2019,18-12-2019,Standard Class,EC-14050,TEC-AC-10001314,249.95,5,19.996,COD
9939,CA-2019-169824,12-12-2019,17-12-2019,Standard Class,NS-18640,FUR-FU-10004864,60.35,5,19.9155,Cards
5578,CA-2019-136686,12-12-2019,16-12-2019,Standard Class,RF-19840,OFF-AP-10002350,56.52,3,15.8256,Online
5252,US-2019-169369,12-12-2019,18-12-2019,Standard Class,EC-14050,OFF-PA-10004438,49.12,4,23.0864,Cards
9940,CA-2019-169824,12-12-2019,17-12-2019,Standard Class,NS-18640,OFF-SU-10000952,35.52,4,9.9456,COD
4575,CA-2019-139395,12-12-2019,18-12-2019,Standard Class,MG-17650,FUR-FU-10003724,33.48,4,8.7048,Online
4577,CA-2019-139395,12-12-2019,18-12-2019,Standard Class,MG-17650,OFF-ST-10000885,26.86,2,6.715,Online
4035,US-2019-108777,12-12-2019,12-12-2019,Same Day,JM-15655,OFF-BI-10003982,18.693,3,-14.3313,Cards
4576,CA-2019-139395,12-12-2019,18-12-2019,Standard Class,MG-17650,OFF-AR-10003732,13.9,5,3.614,COD
9941,CA-2019-169824,12-12-2019,17-12-2019,Standard Class,NS-18640,OFF-AR-10000462,11.2,7,4.816,Cards
943,CA-2019-142958,13-12-2019,20-12-2019,Standard Class,RW-19630,FUR-TA-10000577,1114.272,4,41.7852,Cards
456,CA-2019-100153,13-12-2019,17-12-2019,Standard Class,KH-16630,TEC-AC-10001772,63.88,4,24.9132,Cards
3687,CA-2019-102792,13-12-2019,19-12-2019,Standard Class,JC-15340,OFF-AR-10004757,9.84,3,3.2472,COD
942,CA-2019-142958,13-12-2019,20-12-2019,Standard Class,RW-19630,OFF-BI-10001759,6.096,2,2.2098,COD
6395,CA-2019-129126,14-12-2019,19-12-2019,Standard Class,PK-19075,FUR-FU-10002937,396.92,4,198.46,Cards
7942,CA-2019-146325,14-12-2019,17-12-2019,First Class,DS-13180,OFF-ST-10001590,134.8,10,35.048,Online
3469,CA-2019-146143,14-12-2019,19-12-2019,Standard Class,MC-17845,FUR-FU-10002045,133.38,6,58.6872,Cards
7941,CA-2019-146325,14-12-2019,17-12-2019,First Class,DS-13180,FUR-CH-10001146,81.424,2,-9.1602,COD
6397,CA-2019-129126,14-12-2019,19-12-2019,Standard Class,PK-19075,OFF-BI-10000279,23.12,2,7.803,COD
6394,CA-2019-129126,14-12-2019,19-12-2019,Standard Class,PK-19075,OFF-FA-10000621,21.48,6,10.5252,Cards
6396,CA-2019-129126,14-12-2019,19-12-2019,Standard Class,PK-19075,OFF-ST-10004507,17.15,1,4.6305,COD
6392,CA-2019-129126,14-12-2019,19-12-2019,Standard Class,PK-19075,OFF-PA-10001471,14.62,2,6.7252,Online
6393,CA-2019-129126,14-12-2019,19-12-2019,Standard Class,PK-19075,OFF-LA-10003190,5.76,2,2.8224,COD
722,CA-2019-142335,15-12-2019,19-12-2019,Standard Class,MP-17965,FUR-TA-10000198,1652.94,3,231.4116,Online
6647,US-2019-127334,15-12-2019,21-12-2019,Standard Class,MP-18175,FUR-TA-10003473,564.195,3,-304.6653,COD
723,CA-2019-142335,15-12-2019,19-12-2019,Standard Class,MP-17965,OFF-ST-10000036,296.37,3,80.0199,COD
6648,US-2019-127334,15-12-2019,21-12-2019,Standard Class,MP-18175,OFF-AP-10001205,87.168,2,8.7168,Cards
8263,CA-2019-100307,15-12-2019,19-12-2019,Standard Class,TC-21475,OFF-PA-10002552,19.44,3,9.3312,Online
6378,US-2019-116442,15-12-2019,22-12-2019,Standard Class,BP-11230,FUR-FU-10002364,14.76,2,4.2804,Cards
8047,CA-2019-113600,15-12-2019,17-12-2019,Second Class,SH-20395,OFF-BI-10000201,2.214,3,-1.476,COD
6203,CA-2019-118332,16-12-2019,23-12-2019,Standard Class,PK-19075,FUR-CH-10001708,563.92,5,7.049,COD
6720,CA-2019-130442,16-12-2019,19-12-2019,First Class,SF-20065,OFF-AP-10004859,34.944,3,3.0576,Online
8685,CA-2019-155446,16-12-2019,23-12-2019,Standard Class,TN-21040,TEC-AC-10001445,21.21,7,4.4541,COD
470,US-2019-100419,16-12-2019,20-12-2019,Second Class,CC-12670,OFF-BI-10002194,4.788,3,-7.9002,Cards
1465,US-2019-104794,16-12-2019,19-12-2019,First Class,KD-16495,OFF-FA-10001754,3.68,2,1.8032,Cards
9040,CA-2019-117121,17-12-2019,21-12-2019,Standard Class,AB-10105,OFF-BI-10000545,2892.74,13,4946.37,Online
3771,CA-2019-155530,17-12-2019,21-12-2019,Standard Class,CM-12160,FUR-TA-10004256,1003.52,6,-325.572,Cards
8415,CA-2019-147109,17-12-2019,21-12-2019,Standard Class,AH-10075,TEC-AC-10002942,165.6,3,-6.21,Cards
8414,CA-2019-147109,17-12-2019,21-12-2019,Standard Class,AH-10075,OFF-PA-10001972,51.84,10,18.144,COD
5912,CA-2019-155383,17-12-2019,22-12-2019,Standard Class,SC-20680,OFF-ST-10001328,46.53,3,13.0284,COD
9016,CA-2019-131639,17-12-2019,23-12-2019,Standard Class,NS-18640,OFF-BI-10001636,13.488,2,4.3836,Online
9017,CA-2019-131639,17-12-2019,23-12-2019,Standard Class,NS-18640,OFF-BI-10000948,11.416,1,3.8529,Online
4861,CA-2019-101546,18-12-2019,24-12-2019,Standard Class,GK-14620,OFF-BI-10001359,1793.98,2,843.1706,Cards
289,CA-2019-112697,18-12-2019,20-12-2019,Second Class,AH-10195,OFF-SU-10000646,961.48,5,-204.3145,Cards
3505,CA-2019-150945,18-12-2019,20-12-2019,Second Class,JK-16120,OFF-ST-10003716,900.08,4,117.0104,Cards
5023,CA-2019-133795,18-12-2019,24-12-2019,Standard Class,JE-15475,TEC-AC-10003832,772.47,3,146.7693,Online
1317,CA-2019-145919,18-12-2019,23-12-2019,Standard Class,HG-14965,OFF-SU-10003505,579.3,5,28.965,COD
7579,CA-2019-138597,18-12-2019,21-12-2019,First Class,PN-18775,FUR-CH-10004997,563.94,3,112.788,Cards
5659,CA-2019-145261,18-12-2019,21-12-2019,First Class,AH-10120,FUR-TA-10002530,377.45,5,-264.215,COD
287,CA-2019-112697,18-12-2019,20-12-2019,Second Class,AH-10195,OFF-BI-10000778,254.058,7,-169.372,Cards
288,CA-2019-112697,18-12-2019,20-12-2019,Second Class,AH-10195,OFF-AP-10002684,194.528,2,24.316,Cards
1316,CA-2019-145919,18-12-2019,23-12-2019,Standard Class,HG-14965,FUR-FU-10004960,183.84,8,62.5056,COD
5658,CA-2019-145261,18-12-2019,21-12-2019,First Class,AH-10120,TEC-AC-10000991,112.776,3,-8.4582,Online
5022,CA-2019-133795,18-12-2019,24-12-2019,Standard Class,JE-15475,TEC-AC-10001465,72.64,2,21.792,COD
8908,CA-2019-139934,18-12-2019,20-12-2019,First Class,AY-10555,TEC-PH-10001552,66.976,7,6.6976,Cards
5655,CA-2019-145261,18-12-2019,21-12-2019,First Class,AH-10120,OFF-BI-10001670,45.24,4,-30.16,Cards
5024,CA-2019-133795,18-12-2019,24-12-2019,Standard Class,JE-15475,FUR-FU-10003731,39.92,4,11.1776,Cards
1315,CA-2019-145919,18-12-2019,23-12-2019,Standard Class,HG-14965,OFF-PA-10003072,38.88,6,18.6624,Online
5661,CA-2019-145261,18-12-2019,21-12-2019,First Class,AH-10120,TEC-PH-10004833,28.68,3,-7.17,Cards
641,CA-2019-147067,18-12-2019,22-12-2019,Standard Class,JD-16150,FUR-FU-10000732,18.84,3,6.0288,Online
5656,CA-2019-145261,18-12-2019,21-12-2019,First Class,AH-10120,OFF-AR-10004078,18.688,4,2.336,Online
5660,CA-2019-145261,18-12-2019,21-12-2019,First Class,AH-10120,OFF-LA-10000407,15.936,4,5.1792,Cards
5657,CA-2019-145261,18-12-2019,21-12-2019,First Class,AH-10120,OFF-PA-10003036,11.648,2,3.7856,Online
5543,CA-2019-134936,19-12-2019,25-12-2019,Standard Class,ES-14080,FUR-TA-10001086,455.97,6,-218.8656,Online
8430,CA-2019-118129,19-12-2019,21-12-2019,Second Class,CL-12565,FUR-FU-10004904,303.92,5,-30.392,COD
6171,CA-2019-141523,19-12-2019,24-12-2019,Second Class,MH-17440,OFF-BI-10000948,34.248,3,11.5587,COD
5544,CA-2019-134936,19-12-2019,25-12-2019,Standard Class,ES-14080,OFF-BI-10000174,10.44,6,-7.656,Online
5545,CA-2019-134936,19-12-2019,25-12-2019,Standard Class,ES-14080,OFF-BI-10002103,5.214,2,-4.1712,COD
6172,CA-2019-141523,19-12-2019,24-12-2019,Second Class,MH-17440,OFF-AR-10001545,3.52,2,1.0208,COD
7792,CA-2019-108364,19-12-2019,24-12-2019,Standard Class,BP-11050,OFF-BI-10002012,1.8,5,-2.88,Cards
3516,CA-2019-168536,20-12-2019,24-12-2019,Standard Class,SC-20800,TEC-AC-10002323,66.3,3,8.619,Cards
7029,US-2019-157840,20-12-2019,23-12-2019,Second Class,MC-17575,OFF-PA-10003673,33.9,5,15.594,Online
3721,CA-2019-151155,20-12-2019,24-12-2019,Standard Class,AB-10255,FUR-FU-10001918,18.92,4,7.3788,Cards
3722,CA-2019-151155,20-12-2019,24-12-2019,Standard Class,AB-10255,OFF-BI-10003910,15.42,2,6.939,COD
9349,CA-2019-114860,22-12-2019,28-12-2019,Standard Class,DN-13690,FUR-FU-10000277,842.72,8,202.2528,Cards
8668,CA-2019-149916,22-12-2019,24-12-2019,Second Class,ED-13885,OFF-BI-10004002,55.36,4,19.376,COD
9350,CA-2019-114860,22-12-2019,28-12-2019,Standard Class,DN-13690,FUR-FU-10001934,41.96,2,10.9096,COD
1825,CA-2019-167507,22-12-2019,28-12-2019,Standard Class,SA-20830,OFF-BI-10003694,31.32,10,-25.056,COD
8512,CA-2019-103359,22-12-2019,26-12-2019,Standard Class,LC-16885,OFF-BI-10004233,25.584,2,8.9544,COD
1827,CA-2019-167507,22-12-2019,28-12-2019,Standard Class,SA-20830,FUR-FU-10002878,22.784,1,4.8416,Cards
1826,CA-2019-167507,22-12-2019,28-12-2019,Standard Class,SA-20830,FUR-FU-10001935,11.84,4,3.108,Cards
8669,CA-2019-149916,22-12-2019,24-12-2019,Second Class,ED-13885,TEC-MA-10000752,11.56,1,3.757,COD
6528,CA-2019-157791,23-12-2019,28-12-2019,Second Class,CA-11965,TEC-CO-10002095,99.96,4,899.982,Online
9674,CA-2019-114867,23-12-2019,28-12-2019,Standard Class,FM-14290,TEC-PH-10002645,1499.97,5,-374.9925,Cards
4897,CA-2019-135776,23-12-2019,30-12-2019,Standard Class,EH-13765,OFF-ST-10003470,1117.92,4,55.896,Online
1301,CA-2019-137043,23-12-2019,25-12-2019,Second Class,LC-17140,FUR-FU-10003664,572.76,6,166.1004,Online
8558,CA-2019-132829,23-12-2019,26-12-2019,Second Class,LA-16780,TEC-PH-10004539,453.576,3,39.6879,Online
8560,CA-2019-132829,23-12-2019,26-12-2019,Second Class,LA-16780,TEC-PH-10004345,287.88,3,35.985,Online
1302,CA-2019-137043,23-12-2019,25-12-2019,Second Class,LC-17140,FUR-FU-10003664,286.38,3,83.0502,Online
4894,CA-2019-135776,23-12-2019,30-12-2019,Standard Class,EH-13765,OFF-ST-10002743,227.28,2,2.2728,Online
2306,CA-2019-115574,23-12-2019,24-12-2019,First Class,BP-11185,FUR-BO-10003441,141.372,2,-14.1372,Online
8561,CA-2019-132829,23-12-2019,26-12-2019,Second Class,LA-16780,TEC-PH-10004912,131.88,3,14.8365,Cards
4896,CA-2019-135776,23-12-2019,30-12-2019,Standard Class,EH-13765,OFF-EN-10004773,61.96,2,30.3604,Online
4895,CA-2019-135776,23-12-2019,30-12-2019,Standard Class,EH-13765,OFF-PA-10004327,47.9,1,22.992,COD
8559,CA-2019-132829,23-12-2019,26-12-2019,Second Class,LA-16780,OFF-LA-10002945,45.36,9,14.742,Cards
4892,CA-2019-135776,23-12-2019,30-12-2019,Standard Class,EH-13765,OFF-PA-10001295,37.94,2,18.2112,COD
3251,CA-2019-157868,23-12-2019,29-12-2019,Standard Class,MC-17590,OFF-FA-10000992,24.85,7,11.6795,COD
4891,CA-2019-135776,23-12-2019,30-12-2019,Standard Class,EH-13765,OFF-AR-10001246,8.82,3,2.5578,Online
